scenariu,sectiune,mod,imagine,det_scenariu,clase_gasite,confidence_medie,preprocess_ms,inferenta_ms,total_ms,fps,decizie,motiv_decizie
semne,5.7.4,CPU+FPGA,coco_000000126592_stop-sign.jpg,1,stop sign,0.95,0.32,30.18,30.5,32.79,stop,Semn STOP detectat (conf: 0.95)
semne,5.7.4,CPU+FPGA,coco_000000127092_stop-sign.jpg,0,,,0.33,30.43,30.76,32.51,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000144706_traffic-light.jpg,0,,,0.31,30.02,30.34,32.96,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000153568_stop-sign.jpg,0,,,0.3,31.17,31.47,31.77,stop,Oprire la semn STOP (0.7s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000165039_traffic-light.jpg,0,,,0.32,29.6,29.92,33.42,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000169996_traffic-light.jpg,1,traffic light,0.488,0.36,30.28,30.63,32.65,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000172856_stop-sign.jpg,1,stop sign,0.915,0.31,29.79,30.1,33.22,stop,Semn STOP detectat (conf: 0.92)
semne,5.7.4,CPU+FPGA,coco_000000174482_traffic-light.jpg,0,,,0.31,29.79,30.1,33.22,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000176037_traffic-light.jpg,0,,,0.35,30.06,30.41,32.89,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000183246_traffic-light.jpg,0,,,0.31,30.17,30.48,32.81,stop,Oprire la semn STOP (0.9s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000184324_stop-sign.jpg,0,,,0.31,29.77,30.09,33.23,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000190923_traffic-light.jpg,1,traffic light,0.451,0.3,29.48,29.78,33.57,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000191471_stop-sign.jpg,1,stop sign,0.898,0.35,31.76,32.11,31.15,stop,Semn STOP detectat (conf: 0.90)
semne,5.7.4,CPU+FPGA,coco_000000192716_stop-sign.jpg,1,stop sign,0.937,0.33,29.88,30.22,33.1,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000193717_traffic-light.jpg,1,traffic light,0.533,0.31,29.3,29.61,33.77,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000201148_traffic-light.jpg,0,,,0.31,30.28,30.58,32.7,stop,Oprire la semn STOP (1.1s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000212072_stop-sign.jpg,1,stop sign,0.947,0.31,31.15,31.46,31.79,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000213255_traffic-light.jpg,0,,,0.31,30.58,30.89,32.37,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000214200_stop-sign.jpg,1,stop sign,0.953,0.34,30.18,30.52,32.77,stop,Semn STOP detectat (conf: 0.95)
semne,5.7.4,CPU+FPGA,coco_000000221754_traffic-light.jpg,2,traffic light;traffic light,0.537,0.34,30.27,30.61,32.67,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000226417_traffic-light.jpg,2,traffic light;traffic light,0.623,0.31,30.1,30.4,32.89,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000228942_traffic-light.jpg,1,traffic light,0.476,0.35,30.11,30.46,32.83,stop,Oprire la semn STOP (1.3s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000230450_traffic-light.jpg,0,,,0.32,30.58,30.9,32.36,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000232646_stop-sign.jpg,1,stop sign,0.932,0.31,30.94,31.24,32.01,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000244379_traffic-light.jpg,2,traffic light;traffic light,0.824,0.31,30.37,30.68,32.6,stop,Oprire la semn STOP (1.4s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000252332_stop-sign.jpg,1,stop sign,0.943,0.36,31.11,31.46,31.78,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000255917_traffic-light.jpg,0,,,0.31,30.15,30.46,32.83,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000260266_traffic-light.jpg,2,traffic light;traffic light,0.672,0.31,30.7,31.01,32.25,stop,Oprire la semn STOP (1.5s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000261888_stop-sign.jpg,0,,,0.33,29.55,29.88,33.46,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000273617_stop-sign.jpg,1,stop sign,0.682,0.35,31.42,31.77,31.47,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000274272_traffic-light.jpg,0,,,0.33,30.56,30.89,32.37,stop,Oprire la semn STOP (1.6s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000281179_traffic-light.jpg,0,,,0.31,30.25,30.56,32.72,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000283037_traffic-light.jpg,0,,,0.4,30.53,30.93,32.33,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000283038_stop-sign_traffic-light.jpg,1,stop sign,0.908,0.31,30.49,30.8,32.47,stop,Oprire la semn STOP (1.7s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000284762_traffic-light.jpg,0,,,0.32,29.37,29.69,33.68,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000289222_traffic-light.jpg,2,traffic light;traffic light,0.826,0.31,29.45,29.75,33.61,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000297343_stop-sign.jpg,1,stop sign,0.789,0.31,29.9,30.21,33.11,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000309173_stop-sign.jpg,1,stop sign,0.912,0.31,29.3,29.61,33.77,stop,Oprire la semn STOP (1.8s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000311883_traffic-light.jpg,2,traffic light;traffic light,0.539,0.31,29.65,29.95,33.39,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000315187_traffic-light.jpg,0,,,0.31,29.65,29.95,33.38,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000323751_traffic-light.jpg,0,,,0.34,32.39,32.73,30.55,stop,Oprire la semn STOP (1.9s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000326627_traffic-light.jpg,0,,,0.33,32.44,32.77,30.52,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000333697_stop-sign.jpg,0,,,0.39,30.28,30.67,32.6,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000336587_stop-sign.jpg,2,stop sign;traffic light,0.836,0.31,29.16,29.47,33.93,continue,"Obstacol îndepărtat: traffic_sign, precauție"
semne,5.7.4,CPU+FPGA,coco_000000343496_stop-sign.jpg,1,stop sign,0.844,0.31,29.49,29.79,33.56,continue,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000347163_stop-sign.jpg,2,stop sign;stop sign,0.712,0.32,31.13,31.45,31.8,continue,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000361506_stop-sign.jpg,0,,,0.31,29.3,29.61,33.77,continue,"Drum liber, niciun obstacol detectat"
semne,5.7.4,CPU+FPGA,coco_000000369442_stop-sign.jpg,0,,,0.32,29.87,30.19,33.12,continue,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000369751_stop-sign.jpg,1,stop sign,0.629,0.31,29.64,29.95,33.38,continue,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000375493_stop-sign.jpg,0,,,0.31,29.33,29.63,33.74,emergency_stop,PERICOL CRITIC: person la distanță 1.00
semne,5.7.4,CPU+FPGA,coco_000000377946_traffic-light.jpg,2,traffic light;traffic light,0.584,0.31,29.74,30.05,33.28,emergency_stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000379800_stop-sign.jpg,0,,,0.31,29.08,29.39,34.02,emergency_stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000380706_traffic-light.jpg,0,,,0.31,30.25,30.56,32.73,emergency_stop,PERICOL CRITIC: person la distanță 1.00
semne,5.7.4,CPU+FPGA,coco_000000381971_stop-sign.jpg,0,,,0.31,29.37,29.68,33.69,emergency_stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000413689_stop-sign_traffic-light.jpg,0,,,0.31,28.96,29.27,34.17,emergency_stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000414133_stop-sign.jpg,1,stop sign,0.799,0.36,37.09,37.44,26.71,stop,Semn STOP detectat (conf: 0.80)
semne,5.7.4,CPU+FPGA,coco_000000417779_stop-sign.jpg,0,,,0.31,30.19,30.5,32.78,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000418696_traffic-light.jpg,0,,,0.31,29.8,30.11,33.22,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000423229_traffic-light.jpg,0,,,0.32,29.44,29.76,33.61,stop,Oprire la semn STOP (0.1s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000424975_stop-sign.jpg,0,,,0.32,30.11,30.43,32.86,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000427055_stop-sign.jpg,0,,,0.31,29.71,30.02,33.31,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000438017_traffic-light.jpg,0,,,0.31,30.12,30.43,32.87,stop,Oprire la semn STOP (0.2s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000441553_traffic-light.jpg,0,,,0.35,30.12,30.47,32.82,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000449198_stop-sign_traffic-light.jpg,0,,,0.31,29.2,29.51,33.89,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000454661_traffic-light.jpg,3,traffic light;traffic light;traffic light,0.506,0.31,31.0,31.31,31.94,stop,Oprire la semn STOP (0.3s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000475484_traffic-light.jpg,0,,,0.34,29.94,30.29,33.02,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000479030_traffic-light.jpg,0,,,0.31,30.27,30.58,32.7,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000480944_stop-sign_traffic-light.jpg,2,traffic light;traffic light,0.665,0.31,31.12,31.43,31.81,stop,Oprire la semn STOP (0.4s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000484029_stop-sign.jpg,1,stop sign,0.964,0.31,30.47,30.78,32.49,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000491213_traffic-light.jpg,0,,,0.35,30.12,30.47,32.82,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000491470_traffic-light.jpg,0,,,0.32,33.18,33.5,29.85,stop,Oprire la semn STOP (0.5s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000496854_traffic-light.jpg,0,,,0.37,31.22,31.59,31.66,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000499181_stop-sign_traffic-light.jpg,0,,,0.31,29.7,30.01,33.32,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000501023_stop-sign_traffic-light.jpg,3,stop sign;stop sign;stop sign,0.661,0.31,30.07,30.37,32.92,stop,Oprire la semn STOP (0.6s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000522940_stop-sign.jpg,1,stop sign,0.91,0.37,30.75,31.12,32.14,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000523194_stop-sign.jpg,0,,,0.31,30.55,30.86,32.4,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000528980_stop-sign.jpg,0,,,0.32,31.23,31.55,31.7,stop,Oprire la semn STOP (0.7s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000538458_traffic-light.jpg,0,,,0.32,31.09,31.41,31.83,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000558558_traffic-light.jpg,0,,,0.31,29.91,30.22,33.09,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000565778_traffic-light.jpg,0,,,0.31,29.57,29.89,33.46,stop,Oprire la semn STOP (0.8s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000569030_traffic-light.jpg,0,,,0.31,29.9,30.21,33.11,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000571008_stop-sign.jpg,1,stop sign,0.851,0.31,29.34,29.65,33.73,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000571943_traffic-light.jpg,0,,,0.32,31.11,31.43,31.82,stop,Oprire la semn STOP (0.9s/2.0s)
semne,5.7.4,CPU+FPGA,coco_000000572555_traffic-light.jpg,0,,,0.38,29.71,30.09,33.23,stop,Menținere decizie anterioară (reaction time)
semne,5.7.4,CPU+FPGA,coco_000000580418_stop-sign.jpg,0,,,0.31,29.49,29.8,33.55,stop,Menținere decizie anterioară (reaction time)
